puntos,comision,produccion
7905,0.06,474300.0
7906,0.06,474360.0
7907,0.06,474420.0
7908,0.06,474480.0
7909,0.06,474540.0
7910,0.06,474600.0
7911,0.06,474660.0
7912,0.06,474720.0
7913,0.06,474780.0
7914,0.06,474840.0
7915,0.06,474900.0
7916,0.06,474960.0
7917,0.06,475020.0
7918,0.06,475080.0
7919,0.06,475140.0
7920,0.06,475200.0
7921,0.06,475260.0
7922,0.06,475320.0
7923,0.06,475380.0
7924,0.06,475440.0
7925,0.06,475500.0
7926,0.06,475560.0
7927,0.06,475620.0
7928,0.06,475680.0
7929,0.06,475740.0
7930,0.06,475800.0
7931,0.06,475860.0
7932,0.06,475920.0
7933,0.06,475980.0
7934,0.06,476040.0
7935,0.06,476100.0
7936,0.06,476160.0
7937,0.06,476220.0
7938,0.06,476280.0
7939,0.06,476340.0
7940,0.06,476400.0
7941,0.06,476460.0
7942,0.06,476520.0
7943,0.06,476580.0
7944,0.06,476640.0
7945,0.06,476700.0
7946,0.06,476760.0
7947,0.06,476820.0
7948,0.06,476880.0
7949,0.06,476940.0
7950,0.06,477000.0
7951,0.06,477060.0
7952,0.06,477120.0
7953,0.06,477180.0
7954,0.06,477240.0
7955,0.06,477300.0
7956,0.06,477360.0
7957,0.06,477420.0
7958,0.06,477480.0
7959,0.06,477540.0
7960,0.06,477600.0
7961,0.06,477660.0
7962,0.06,477720.0
7963,0.06,477780.0
7964,0.06,477840.0
7965,0.06,477900.0
7966,0.06,477960.0
7967,0.06,478020.0
7968,0.06,478080.0
7969,0.06,478140.0
7970,0.06,478200.0
7971,0.06,478260.0
7972,0.06,478320.0
7973,0.06,478380.0
7974,0.06,478440.0
7975,0.06,478500.0
7976,0.06,478560.0
7977,0.06,478620.0
7978,0.06,478680.0
7979,0.06,478740.0
7980,0.06,478800.0
7981,0.06,478860.0
7982,0.06,478920.0
7983,0.06,478980.0
7984,0.06,479040.0
7985,0.06,479100.0
7986,0.06,479160.0
7987,0.06,479220.0
7988,0.06,479280.0
7989,0.06,479340.0
7990,0.06,479400.0
7991,0.06,479460.0
7992,0.06,479520.0
7993,0.06,479580.0
7994,0.06,479640.0
7995,0.06,479700.0
7996,0.06,479760.0
7997,0.06,479820.0
7998,0.06,479880.0
7999,0.06,479940.0
8000,0.06,480000.0
8001,0.07,560070.0
8002,0.07,560140.0
8003,0.07,560210.0
8004,0.07,560280.0
8005,0.07,560350.0
8006,0.07,560420.0
8007,0.07,560490.0
8008,0.07,560560.0
8009,0.07,560630.0
8010,0.07,560700.0
8011,0.07,560770.0
8012,0.07,560840.0
8013,0.07,560910.0
8014,0.07,560980.0
8015,0.07,561050.0
8016,0.07,561120.0
8017,0.07,561190.0
8018,0.07,561260.0
8019,0.07,561330.0
8020,0.07,561400.0
8021,0.07,561470.0
8022,0.07,561540.0
8023,0.07,561610.0
8024,0.07,561680.0
8025,0.07,561750.0
8026,0.07,561820.0
8027,0.07,561890.0
8028,0.07,561960.0
8029,0.07,562030.0
8030,0.07,562100.0
8031,0.07,562170.0
8032,0.07,562240.0
8033,0.07,562310.0
8034,0.07,562380.0
8035,0.07,562450.0
8036,0.07,562520.0
8037,0.07,562590.0
8038,0.07,562660.0
8039,0.07,562730.0
8040,0.07,562800.0
8041,0.07,562870.0
8042,0.07,562940.0
8043,0.07,563010.0
8044,0.07,563080.0
8045,0.07,563150.0
8046,0.07,563220.0
8047,0.07,563290.0
8048,0.07,563360.0
8049,0.07,563430.0
8050,0.07,563500.0
8051,0.07,563570.0
8052,0.07,563640.0
8053,0.07,563710.0
8054,0.07,563780.0
8055,0.07,563850.0
8056,0.07,563920.0
8057,0.07,563990.0
8058,0.07,564060.0
8059,0.07,564130.0
8060,0.07,564200.0
8061,0.07,564270.0
8062,0.07,564340.0
8063,0.07,564410.0
8064,0.07,564480.0
8065,0.07,564550.0
8066,0.07,564620.0
8067,0.07,564690.0
8068,0.07,564760.0
8069,0.07,564830.0
8070,0.07,564900.0
8071,0.07,564970.0
8072,0.07,565040.0
8073,0.07,565110.0
8074,0.07,565180.0
8075,0.07,565250.0
8076,0.07,565320.0
8077,0.07,565390.0
8078,0.07,565460.0
8079,0.07,565530.0
8080,0.07,565600.0
8081,0.07,565670.0
8082,0.07,565740.0
8083,0.07,565810.0
8084,0.07,565880.0
8085,0.07,565950.0
8086,0.07,566020.0
8087,0.07,566090.0
8088,0.07,566160.0
8089,0.07,566230.0
8090,0.07,566300.0
8091,0.07,566370.0
8092,0.07,566440.0
8093,0.07,566510.0
8094,0.07,566580.0
8095,0.07,566650.0
8096,0.07,566720.0
8097,0.07,566790.0
8098,0.07,566860.0
8099,0.07,566930.0
8100,0.07,567000.0
8101,0.07,567070.0
8102,0.07,567140.0
8103,0.07,567210.0
8104,0.07,567280.0
8105,0.07,567350.0
8106,0.07,567420.0
8107,0.07,567490.0
8108,0.07,567560.0
8109,0.07,567630.0
8110,0.07,567700.0
8111,0.07,567770.0
8112,0.07,567840.0
8113,0.07,567910.0
8114,0.07,567980.0
8115,0.07,568050.0
8116,0.07,568120.0
8117,0.07,568190.0
8118,0.07,568260.0
8119,0.07,568330.0
8120,0.07,568400.0
8121,0.07,568470.0
8122,0.07,568540.0
8123,0.07,568610.0
8124,0.07,568680.0
8125,0.07,568750.0
8126,0.07,568820.0
8127,0.07,568890.0
8128,0.07,568960.0
8129,0.07,569030.0
8130,0.07,569100.0
8131,0.07,569170.0
8132,0.07,569240.0
8133,0.07,569310.0
8134,0.07,569380.0
8135,0.07,569450.0
8136,0.07,569520.0
8137,0.07,569590.0
8138,0.07,569660.0
8139,0.07,569730.0
8140,0.07,569800.0
8141,0.07,569870.0
8142,0.07,569940.0
8143,0.07,570010.0
8144,0.07,570080.0
8145,0.07,570150.0
8146,0.07,570220.0
8147,0.07,570290.0
8148,0.07,570360.0
8149,0.07,570430.0
8150,0.07,570500.0
8151,0.07,570570.0
8152,0.07,570640.0
8153,0.07,570710.0
8154,0.07,570780.0
8155,0.07,570850.0
8156,0.07,570920.0
8157,0.07,570990.0
8158,0.07,571060.0
8159,0.07,571130.0
8160,0.07,571200.0
8161,0.07,571270.0
8162,0.07,571340.0
8163,0.07,571410.0
8164,0.07,571480.0
8165,0.07,571550.0
8166,0.07,571620.0
8167,0.07,571690.0
8168,0.07,571760.0
8169,0.07,571830.0
8170,0.07,571900.0
8171,0.07,571970.0
8172,0.07,572040.0
8173,0.07,572110.0
8174,0.07,572180.0
8175,0.07,572250.0
8176,0.07,572320.0
8177,0.07,572390.0
8178,0.07,572460.0
8179,0.07,572530.0
8180,0.07,572600.0
8181,0.07,572670.0
8182,0.07,572740.0
8183,0.07,572810.0
8184,0.07,572880.0
8185,0.07,572950.0
8186,0.07,573020.0
8187,0.07,573090.0
8188,0.07,573160.0
8189,0.07,573230.0
8190,0.07,573300.0
8191,0.07,573370.0
8192,0.07,573440.0
8193,0.07,573510.0
8194,0.07,573580.0
8195,0.07,573650.0
8196,0.07,573720.0
8197,0.07,573790.0
8198,0.07,573860.0
8199,0.07,573930.0
8200,0.07,574000.0
8201,0.07,574070.0
8202,0.07,574140.0
8203,0.07,574210.0
8204,0.07,574280.0
8205,0.07,574350.0
8206,0.07,574420.0
8207,0.07,574490.0
8208,0.07,574560.0
8209,0.07,574630.0
8210,0.07,574700.0
8211,0.07,574770.0
8212,0.07,574840.0
8213,0.07,574910.0
8214,0.07,574980.0
8215,0.07,575050.0
8216,0.07,575120.0
8217,0.07,575190.0
8218,0.07,575260.0
8219,0.07,575330.0
8220,0.07,575400.0
8221,0.07,575470.0
8222,0.07,575540.0
8223,0.07,575610.0
8224,0.07,575680.0
8225,0.07,575750.0
8226,0.07,575820.0
8227,0.07,575890.0
8228,0.07,575960.0
8229,0.07,576030.0
8230,0.07,576100.0
8231,0.07,576170.0
8232,0.07,576240.0
8233,0.07,576310.0
8234,0.07,576380.0
8235,0.07,576450.0
8236,0.07,576520.0
8237,0.07,576590.0
8238,0.07,576660.0
8239,0.07,576730.0
8240,0.07,576800.0
8241,0.07,576870.0
8242,0.07,576940.0
8243,0.07,577010.0
8244,0.07,577080.0
8245,0.07,577150.0
8246,0.07,577220.0
8247,0.07,577290.0
8248,0.07,577360.0
8249,0.07,577430.0
8250,0.07,577500.0
8251,0.08,660080.0
8252,0.08,660160.0
8253,0.08,660240.0
8254,0.08,660320.0
8255,0.08,660400.0
8256,0.08,660480.0
8257,0.08,660560.0
8258,0.08,660640.0
8259,0.08,660720.0
8260,0.08,660800.0
8261,0.08,660880.0
8262,0.08,660960.0
8263,0.08,661040.0
8264,0.08,661120.0
8265,0.08,661200.0
8266,0.08,661280.0
8267,0.08,661360.0
8268,0.08,661440.0
8269,0.08,661520.0
8270,0.08,661600.0
8271,0.08,661680.0
8272,0.08,661760.0
8273,0.08,661840.0
8274,0.08,661920.0
8275,0.08,662000.0
8276,0.08,662080.0
8277,0.08,662160.0
8278,0.08,662240.0
8279,0.08,662320.0
8280,0.08,662400.0
8281,0.08,662480.0
8282,0.08,662560.0
8283,0.08,662640.0
8284,0.08,662720.0
8285,0.08,662800.0
8286,0.08,662880.0
8287,0.08,662960.0
8288,0.08,663040.0
8289,0.08,663120.0
8290,0.08,663200.0
8291,0.08,663280.0
8292,0.08,663360.0
8293,0.08,663440.0
8294,0.08,663520.0
8295,0.08,663600.0
8296,0.08,663680.0
8297,0.08,663760.0
8298,0.08,663840.0
8299,0.08,663920.0
8300,0.08,664000.0
8301,0.08,664080.0
8302,0.08,664160.0
8303,0.08,664240.0
8304,0.08,664320.0
8305,0.08,664400.0
8306,0.08,664480.0
8307,0.08,664560.0
8308,0.08,664640.0
8309,0.08,664720.0
8310,0.08,664800.0
8311,0.08,664880.0
8312,0.08,664960.0
8313,0.08,665040.0
8314,0.08,665120.0
8315,0.08,665200.0
8316,0.08,665280.0
8317,0.08,665360.0
8318,0.08,665440.0
8319,0.08,665520.0
8320,0.08,665600.0
8321,0.08,665680.0
8322,0.08,665760.0
8323,0.08,665840.0
8324,0.08,665920.0
8325,0.08,666000.0
8326,0.08,666080.0
8327,0.08,666160.0
8328,0.08,666240.0
8329,0.08,666320.0
8330,0.08,666400.0
8331,0.08,666480.0
8332,0.08,666560.0
8333,0.08,666640.0
8334,0.08,666720.0
8335,0.08,666800.0
8336,0.08,666880.0
8337,0.08,666960.0
8338,0.08,667040.0
8339,0.08,667120.0
8340,0.08,667200.0
8341,0.08,667280.0
8342,0.08,667360.0
8343,0.08,667440.0
8344,0.08,667520.0
8345,0.08,667600.0
8346,0.08,667680.0
8347,0.08,667760.0
8348,0.08,667840.0
8349,0.08,667920.0
8350,0.08,668000.0
8351,0.08,668080.0
8352,0.08,668160.0
8353,0.08,668240.0
8354,0.08,668320.0
8355,0.08,668400.0
8356,0.08,668480.0
8357,0.08,668560.0
8358,0.08,668640.0
8359,0.08,668720.0
8360,0.08,668800.0
8361,0.08,668880.0
8362,0.08,668960.0
8363,0.08,669040.0
8364,0.08,669120.0
8365,0.08,669200.0
8366,0.08,669280.0
8367,0.08,669360.0
8368,0.08,669440.0
8369,0.08,669520.0
8370,0.08,669600.0
8371,0.08,669680.0
8372,0.08,669760.0
8373,0.08,669840.0
8374,0.08,669920.0
8375,0.08,670000.0
8376,0.08,670080.0
8377,0.08,670160.0
8378,0.08,670240.0
8379,0.08,670320.0
8380,0.08,670400.0
8381,0.08,670480.0
8382,0.08,670560.0
8383,0.08,670640.0
8384,0.08,670720.0
8385,0.08,670800.0
8386,0.08,670880.0
8387,0.08,670960.0
8388,0.08,671040.0
8389,0.08,671120.0
8390,0.08,671200.0
8391,0.08,671280.0
8392,0.08,671360.0
8393,0.08,671440.0
8394,0.08,671520.0
8395,0.08,671600.0
8396,0.08,671680.0
8397,0.08,671760.0
8398,0.08,671840.0
8399,0.08,671920.0
8400,0.08,672000.0
8401,0.08,672080.0
8402,0.08,672160.0
8403,0.08,672240.0
8404,0.08,672320.0
8405,0.08,672400.0
8406,0.08,672480.0
8407,0.08,672560.0
8408,0.08,672640.0
8409,0.08,672720.0
8410,0.08,672800.0
8411,0.08,672880.0
8412,0.08,672960.0
8413,0.08,673040.0
8414,0.08,673120.0
8415,0.08,673200.0
8416,0.08,673280.0
8417,0.08,673360.0
8418,0.08,673440.0
8419,0.08,673520.0
8420,0.08,673600.0
8421,0.08,673680.0
8422,0.08,673760.0
8423,0.08,673840.0
8424,0.08,673920.0
8425,0.08,674000.0
8426,0.08,674080.0
8427,0.08,674160.0
8428,0.08,674240.0
8429,0.08,674320.0
8430,0.08,674400.0
8431,0.08,674480.0
8432,0.08,674560.0
8433,0.08,674640.0
8434,0.08,674720.0
8435,0.08,674800.0
8436,0.08,674880.0
8437,0.08,674960.0
8438,0.08,675040.0
8439,0.08,675120.0
8440,0.08,675200.0
8441,0.08,675280.0
8442,0.08,675360.0
8443,0.08,675440.0
8444,0.08,675520.0
8445,0.08,675600.0
8446,0.08,675680.0
8447,0.08,675760.0
8448,0.08,675840.0
8449,0.08,675920.0
8450,0.08,676000.0
8451,0.08,676080.0
8452,0.08,676160.0
8453,0.08,676240.0
8454,0.08,676320.0
8455,0.08,676400.0
8456,0.08,676480.0
8457,0.08,676560.0
8458,0.08,676640.0
8459,0.08,676720.0
8460,0.08,676800.0
8461,0.08,676880.0
8462,0.08,676960.0
8463,0.08,677040.0
8464,0.08,677120.0
8465,0.08,677200.0
8466,0.08,677280.0
8467,0.08,677360.0
8468,0.08,677440.0
8469,0.08,677520.0
8470,0.08,677600.0
8471,0.08,677680.0
8472,0.08,677760.0
8473,0.08,677840.0
8474,0.08,677920.0
8475,0.08,678000.0
8476,0.08,678080.0
8477,0.08,678160.0
8478,0.08,678240.0
8479,0.08,678320.0
8480,0.08,678400.0
8481,0.08,678480.0
8482,0.08,678560.0
8483,0.08,678640.0
8484,0.08,678720.0
8485,0.08,678800.0
8486,0.08,678880.0
8487,0.08,678960.0
8488,0.08,679040.0
8489,0.08,679120.0
8490,0.08,679200.0
8491,0.08,679280.0
8492,0.08,679360.0
8493,0.08,679440.0
8494,0.08,679520.0
8495,0.08,679600.0
8496,0.08,679680.0
8497,0.08,679760.0
8498,0.08,679840.0
8499,0.08,679920.0
8500,0.08,680000.0
8501,0.09,765090.0
8502,0.09,765180.0
8503,0.09,765270.0
8504,0.09,765360.0
8505,0.09,765450.0
8506,0.09,765540.0
8507,0.09,765630.0
8508,0.09,765720.0
8509,0.09,765810.0
8510,0.09,765900.0
8511,0.09,765990.0
8512,0.09,766080.0
8513,0.09,766170.0
8514,0.09,766260.0
8515,0.09,766350.0
8516,0.09,766440.0
8517,0.09,766530.0
8518,0.09,766620.0
8519,0.09,766710.0
8520,0.09,766800.0
8521,0.09,766890.0
8522,0.09,766980.0
8523,0.09,767070.0
8524,0.09,767160.0
8525,0.09,767250.0
8526,0.09,767340.0
8527,0.09,767430.0
8528,0.09,767520.0
8529,0.09,767610.0
8530,0.09,767700.0
8531,0.09,767790.0
8532,0.09,767880.0
8533,0.09,767970.0
8534,0.09,768060.0
8535,0.09,768150.0
8536,0.09,768240.0
8537,0.09,768330.0
8538,0.09,768420.0
8539,0.09,768510.0
8540,0.09,768600.0
8541,0.09,768690.0
8542,0.09,768780.0
8543,0.09,768870.0
8544,0.09,768960.0
8545,0.09,769050.0
8546,0.09,769140.0
8547,0.09,769230.0
8548,0.09,769320.0
8549,0.09,769410.0
8550,0.09,769500.0
8551,0.09,769590.0
8552,0.09,769680.0
8553,0.09,769770.0
8554,0.09,769860.0
8555,0.09,769950.0
8556,0.09,770040.0
8557,0.09,770130.0
8558,0.09,770220.0
8559,0.09,770310.0
8560,0.09,770400.0
8561,0.09,770490.0
8562,0.09,770580.0
8563,0.09,770670.0
8564,0.09,770760.0
8565,0.09,770850.0
8566,0.09,770940.0
8567,0.09,771030.0
8568,0.09,771120.0
8569,0.09,771210.0
8570,0.09,771300.0
8571,0.09,771390.0
8572,0.09,771480.0
8573,0.09,771570.0
8574,0.09,771660.0
8575,0.09,771750.0
8576,0.09,771840.0
8577,0.09,771930.0
8578,0.09,772020.0
8579,0.09,772110.0
8580,0.09,772200.0
8581,0.09,772290.0
8582,0.09,772380.0
8583,0.09,772470.0
8584,0.09,772560.0
8585,0.09,772650.0
8586,0.09,772740.0
8587,0.09,772830.0
8588,0.09,772920.0
8589,0.09,773010.0
8590,0.09,773100.0
8591,0.09,773190.0
8592,0.09,773280.0
8593,0.09,773370.0
8594,0.09,773460.0
8595,0.09,773550.0
8596,0.09,773640.0
8597,0.09,773730.0
8598,0.09,773820.0
8599,0.09,773910.0
8600,0.09,774000.0
8601,0.09,774090.0
8602,0.09,774180.0
8603,0.09,774270.0
8604,0.09,774360.0
8605,0.09,774450.0
8606,0.09,774540.0
8607,0.09,774630.0
8608,0.09,774720.0
8609,0.09,774810.0
8610,0.09,774900.0
8611,0.09,774990.0
8612,0.09,775080.0
8613,0.09,775170.0
8614,0.09,775260.0
8615,0.09,775350.0
8616,0.09,775440.0
8617,0.09,775530.0
8618,0.09,775620.0
8619,0.09,775710.0
8620,0.09,775800.0
8621,0.09,775890.0
8622,0.09,775980.0
8623,0.09,776070.0
8624,0.09,776160.0
8625,0.09,776250.0
8626,0.09,776340.0
8627,0.09,776430.0
8628,0.09,776520.0
8629,0.09,776610.0
8630,0.09,776700.0
8631,0.09,776790.0
8632,0.09,776880.0
8633,0.09,776970.0
8634,0.09,777060.0
8635,0.09,777150.0
8636,0.09,777240.0
8637,0.09,777330.0
8638,0.09,777420.0
8639,0.09,777510.0
8640,0.09,777600.0
8641,0.09,777690.0
8642,0.09,777780.0
8643,0.09,777870.0
8644,0.09,777960.0
8645,0.09,778050.0
8646,0.09,778140.0
8647,0.09,778230.0
8648,0.09,778320.0
8649,0.09,778410.0
8650,0.09,778500.0
8651,0.09,778590.0
8652,0.09,778680.0
8653,0.09,778770.0
8654,0.09,778860.0
8655,0.09,778950.0
8656,0.09,779040.0
8657,0.09,779130.0
8658,0.09,779220.0
8659,0.09,779310.0
8660,0.09,779400.0
8661,0.09,779490.0
8662,0.09,779580.0
8663,0.09,779670.0
8664,0.09,779760.0
8665,0.09,779850.0
8666,0.09,779940.0
8667,0.09,780030.0
8668,0.09,780120.0
8669,0.09,780210.0
8670,0.09,780300.0
8671,0.09,780390.0
8672,0.09,780480.0
8673,0.09,780570.0
8674,0.09,780660.0
8675,0.09,780750.0
8676,0.09,780840.0
8677,0.09,780930.0
8678,0.09,781020.0
8679,0.09,781110.0
8680,0.09,781200.0
8681,0.09,781290.0
8682,0.09,781380.0
8683,0.09,781470.0
8684,0.09,781560.0
8685,0.09,781650.0
8686,0.09,781740.0
8687,0.09,781830.0
8688,0.09,781920.0
8689,0.09,782010.0
8690,0.09,782100.0
8691,0.09,782190.0
8692,0.09,782280.0
8693,0.09,782370.0
8694,0.09,782460.0
8695,0.09,782550.0
8696,0.09,782640.0
8697,0.09,782730.0
8698,0.09,782820.0
8699,0.09,782910.0
8700,0.09,783000.0
8701,0.09,783090.0
8702,0.09,783180.0
8703,0.09,783270.0
8704,0.09,783360.0
8705,0.09,783450.0
8706,0.09,783540.0
8707,0.09,783630.0
8708,0.09,783720.0
8709,0.09,783810.0
8710,0.09,783900.0
8711,0.09,783990.0
8712,0.09,784080.0
8713,0.09,784170.0
8714,0.09,784260.0
8715,0.09,784350.0
8716,0.09,784440.0
8717,0.09,784530.0
8718,0.09,784620.0
8719,0.09,784710.0
8720,0.09,784800.0
8721,0.09,784890.0
8722,0.09,784980.0
8723,0.09,785070.0
8724,0.09,785160.0
8725,0.09,785250.0
8726,0.09,785340.0
8727,0.09,785430.0
8728,0.09,785520.0
8729,0.09,785610.0
8730,0.09,785700.0
8731,0.09,785790.0
8732,0.09,785880.0
8733,0.09,785970.0
8734,0.09,786060.0
8735,0.09,786150.0
8736,0.09,786240.0
8737,0.09,786330.0
8738,0.09,786420.0
8739,0.09,786510.0
8740,0.09,786600.0
8741,0.09,786690.0
8742,0.09,786780.0
8743,0.09,786870.0
8744,0.09,786960.0
8745,0.09,787050.0
8746,0.09,787140.0
8747,0.09,787230.0
8748,0.09,787320.0
8749,0.09,787410.0
8750,0.09,787500.0
8751,0.1,875100.0
8752,0.1,875200.0
8753,0.1,875300.0
8754,0.1,875400.0
8755,0.1,875500.0
8756,0.1,875600.0
8757,0.1,875700.0
8758,0.1,875800.0
8759,0.1,875900.0
8760,0.1,876000.0
8761,0.1,876100.0
8762,0.1,876200.0
8763,0.1,876300.0
8764,0.1,876400.0
8765,0.1,876500.0
8766,0.1,876600.0
8767,0.1,876700.0
8768,0.1,876800.0
8769,0.1,876900.0
8770,0.1,877000.0
8771,0.1,877100.0
8772,0.1,877200.0
8773,0.1,877300.0
8774,0.1,877400.0
8775,0.1,877500.0
8776,0.1,877600.0
8777,0.1,877700.0
8778,0.1,877800.0
8779,0.1,877900.0
8780,0.1,878000.0
8781,0.1,878100.0
8782,0.1,878200.0
8783,0.1,878300.0
8784,0.1,878400.0
8785,0.1,878500.0
8786,0.1,878600.0
8787,0.1,878700.0
8788,0.1,878800.0
8789,0.1,878900.0
8790,0.1,879000.0
8791,0.1,879100.0
8792,0.1,879200.0
8793,0.1,879300.0
8794,0.1,879400.0
8795,0.1,879500.0
8796,0.1,879600.0
8797,0.1,879700.0
8798,0.1,879800.0
8799,0.1,879900.0
8800,0.1,880000.0
8801,0.1,880100.0
8802,0.1,880200.0
8803,0.1,880300.0
8804,0.1,880400.0
8805,0.1,880500.0
8806,0.1,880600.0
8807,0.1,880700.0
8808,0.1,880800.0
8809,0.1,880900.0
8810,0.1,881000.0
8811,0.1,881100.0
8812,0.1,881200.0
8813,0.1,881300.0
8814,0.1,881400.0
8815,0.1,881500.0
8816,0.1,881600.0
8817,0.1,881700.0
8818,0.1,881800.0
8819,0.1,881900.0
8820,0.1,882000.0
8821,0.1,882100.0
8822,0.1,882200.0
8823,0.1,882300.0
8824,0.1,882400.0
8825,0.1,882500.0
8826,0.1,882600.0
8827,0.1,882700.0
8828,0.1,882800.0
8829,0.1,882900.0
8830,0.1,883000.0
8831,0.1,883100.0
8832,0.1,883200.0
8833,0.1,883300.0
8834,0.1,883400.0
8835,0.1,883500.0
8836,0.1,883600.0
8837,0.1,883700.0
8838,0.1,883800.0
8839,0.1,883900.0
8840,0.1,884000.0
8841,0.1,884100.0
8842,0.1,884200.0
8843,0.1,884300.0
8844,0.1,884400.0
8845,0.1,884500.0
8846,0.1,884600.0
8847,0.1,884700.0
8848,0.1,884800.0
8849,0.1,884900.0
8850,0.1,885000.0
8851,0.1,885100.0
8852,0.1,885200.0
8853,0.1,885300.0
8854,0.1,885400.0
8855,0.1,885500.0
8856,0.1,885600.0
8857,0.1,885700.0
8858,0.1,885800.0
8859,0.1,885900.0
8860,0.1,886000.0
8861,0.1,886100.0
8862,0.1,886200.0
8863,0.1,886300.0
8864,0.1,886400.0
8865,0.1,886500.0
8866,0.1,886600.0
8867,0.1,886700.0
8868,0.1,886800.0
8869,0.1,886900.0
8870,0.1,887000.0
8871,0.1,887100.0
8872,0.1,887200.0
8873,0.1,887300.0
8874,0.1,887400.0
8875,0.1,887500.0
8876,0.1,887600.0
8877,0.1,887700.0
8878,0.1,887800.0
8879,0.1,887900.0
8880,0.1,888000.0
8881,0.1,888100.0
8882,0.1,888200.0
8883,0.1,888300.0
8884,0.1,888400.0
8885,0.1,888500.0
8886,0.1,888600.0
8887,0.1,888700.0
8888,0.1,888800.0
8889,0.1,888900.0
8890,0.1,889000.0
8891,0.1,889100.0
8892,0.1,889200.0
8893,0.1,889300.0
8894,0.1,889400.0
8895,0.1,889500.0
8896,0.1,889600.0
8897,0.1,889700.0
8898,0.1,889800.0
8899,0.1,889900.0
8900,0.1,890000.0
8901,0.1,890100.0
8902,0.1,890200.0
8903,0.1,890300.0
8904,0.1,890400.0
8905,0.1,890500.0
8906,0.1,890600.0
8907,0.1,890700.0
8908,0.1,890800.0
8909,0.1,890900.0
8910,0.1,891000.0
8911,0.1,891100.0
8912,0.1,891200.0
8913,0.1,891300.0
8914,0.1,891400.0
8915,0.1,891500.0
8916,0.1,891600.0
8917,0.1,891700.0
8918,0.1,891800.0
8919,0.1,891900.0
8920,0.1,892000.0
8921,0.1,892100.0
8922,0.1,892200.0
8923,0.1,892300.0
8924,0.1,892400.0
8925,0.1,892500.0
8926,0.1,892600.0
8927,0.1,892700.0
8928,0.1,892800.0
8929,0.1,892900.0
8930,0.1,893000.0
8931,0.1,893100.0
8932,0.1,893200.0
8933,0.1,893300.0
8934,0.1,893400.0
8935,0.1,893500.0
8936,0.1,893600.0
8937,0.1,893700.0
8938,0.1,893800.0
8939,0.1,893900.0
8940,0.1,894000.0
8941,0.1,894100.0
8942,0.1,894200.0
8943,0.1,894300.0
8944,0.1,894400.0
8945,0.1,894500.0
8946,0.1,894600.0
8947,0.1,894700.0
8948,0.1,894800.0
8949,0.1,894900.0
8950,0.1,895000.0
8951,0.1,895100.0
8952,0.1,895200.0
8953,0.1,895300.0
8954,0.1,895400.0
8955,0.1,895500.0
8956,0.1,895600.0
8957,0.1,895700.0
8958,0.1,895800.0
8959,0.1,895900.0
8960,0.1,896000.0
8961,0.1,896100.0
8962,0.1,896200.0
8963,0.1,896300.0
8964,0.1,896400.0
8965,0.1,896500.0
8966,0.1,896600.0
8967,0.1,896700.0
8968,0.1,896800.0
8969,0.1,896900.0
8970,0.1,897000.0
8971,0.1,897100.0
8972,0.1,897200.0
8973,0.1,897300.0
8974,0.1,897400.0
8975,0.1,897500.0
8976,0.1,897600.0
8977,0.1,897700.0
8978,0.1,897800.0
8979,0.1,897900.0
8980,0.1,898000.0
8981,0.1,898100.0
8982,0.1,898200.0
8983,0.1,898300.0
8984,0.1,898400.0
8985,0.1,898500.0
8986,0.1,898600.0
8987,0.1,898700.0
8988,0.1,898800.0
8989,0.1,898900.0
8990,0.1,899000.0
8991,0.1,899100.0
8992,0.1,899200.0
8993,0.1,899300.0
8994,0.1,899400.0
8995,0.1,899500.0
8996,0.1,899600.0
8997,0.1,899700.0
8998,0.1,899800.0
8999,0.1,899900.0
9000,0.1,900000.0
9001,0.11,990110.0
9002,0.11,990220.0
9003,0.11,990330.0
9004,0.11,990440.0
9005,0.11,990550.0
9006,0.11,990660.0
9007,0.11,990770.0
9008,0.11,990880.0
9009,0.11,990990.0
9010,0.11,991100.0
9011,0.11,991210.0
9012,0.11,991320.0
9013,0.11,991430.0
9014,0.11,991540.0
9015,0.11,991650.0
9016,0.11,991760.0
9017,0.11,991870.0
9018,0.11,991980.0
9019,0.11,992090.0
9020,0.11,992200.0
9021,0.11,992310.0
9022,0.11,992420.0
9023,0.11,992530.0
9024,0.11,992640.0
9025,0.11,992750.0
9026,0.11,992860.0
9027,0.11,992970.0
9028,0.11,993080.0
9029,0.11,993190.0
9030,0.11,993300.0
9031,0.11,993410.0
9032,0.11,993520.0
9033,0.11,993630.0
9034,0.11,993740.0
9035,0.11,993850.0
9036,0.11,993960.0
9037,0.11,994070.0
9038,0.11,994180.0
9039,0.11,994290.0
9040,0.11,994400.0
9041,0.11,994510.0
9042,0.11,994620.0
9043,0.11,994730.0
9044,0.11,994840.0
9045,0.11,994950.0
9046,0.11,995060.0
9047,0.11,995170.0
9048,0.11,995280.0
9049,0.11,995390.0
9050,0.11,995500.0
9051,0.11,995610.0
9052,0.11,995720.0
9053,0.11,995830.0
9054,0.11,995940.0
9055,0.11,996050.0
9056,0.11,996160.0
9057,0.11,996270.0
9058,0.11,996380.0
9059,0.11,996490.0
9060,0.11,996600.0
9061,0.11,996710.0
9062,0.11,996820.0
9063,0.11,996930.0
9064,0.11,997040.0
9065,0.11,997150.0
9066,0.11,997260.0
9067,0.11,997370.0
9068,0.11,997480.0
9069,0.11,997590.0
